0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0.006955128314588755,0.009300476773892662,0.0067468323792302795,0.014643039862131073,0.00803495165284929,0.008728955362634152,0.0061605377997048525,0.01335522224366025,0.006185804632112268,0.004109726291690273,0.004938405769340749,0.008433877456865172,0.012167622898054077,0.009839140805569874,0.008089619054469706,0.03900680174537178,0.0059664711655433335,0.033774334747765214,0.011404393284610561,0.009299065349270412,0.005038030382320371,0.007116731045133515,0.006009381836324547,0.003822607242986367,0.024761286101679117,0.004531853314892343,0.005237844774913452,0.012560362072104496,0.01860833620048204,0.007398215106249586,0.016479243043899038,0.006247401323654143,0.006483232390270965,0.01669852904351794,0.01363832378471066,0.004977822133466746,0.009410111251719798,0.015687834481972324,0.0044324371801115914,0.014463927401348775,0.004168420619485764,0.06749273387224718,0.04401264682056042,0.006078564928777206,0.03573981984153997,0.008639093615459005,0.006190739452084805,0.00615970129446824,0.008099637768893447,0.00514700444248748,0.005679771787833043,0.01851369120188012,0.010360814656470275,0.008892589912577908,0.004858687595576546,0.004898614275737875,0.004457359902469512,0.022740150382701895,0.004209930635249256,0.04018053876612487,0.009964937555239159,0.01354873416433287,0.004686607397266762,0.0053196252088764575,0.005530283523269718,0.024348303417262563,0.006013106717149641,0.004703710319308452,0.009084278904810651,0.0332539251261915,0.0058117193414374295,0.0058626447607502095,0.005415798353121259,0.010264661888575818,0.005676867821930499,0.010319900470560533,0.009619361765642756,0.007955463550969257,0.014277858622424928,0.009881292679443343,0.00879176034081732,0.005513760901999747,0.009265411663835007,0.007395815394388159,0.008250753227086917,0.00608304517778495,0.005895942189902159
0.006961210850268893,0.009285366331470873,0.006730604123837769,0.014634510317912817,0.008027031221429405,0.008744485502485229,0.006154001406917696,0.013373434263833722,0.00618741604407222,0.004111554766445838,0.004935013232854022,0.008436877423370763,0.012152077688035192,0.009835480444940717,0.008089034828572149,0.03894436703395763,0.005975588897572034,0.03386478526079345,0.011398116198536022,0.009300267429458485,0.005034513748053694,0.007109679859875626,0.00600769811097243,0.0038230265542397507,0.02473111415219967,0.004528573391892089,0.005235256508338119,0.012562795693289159,0.018594193202743966,0.007412721323312418,0.016507851610059427,0.006252211528760841,0.006482119308000886,0.01669907924013719,0.013642274766036798,0.004978820710226729,0.00940273376929473,0.015682730077454545,0.004434437544406038,0.014451934246718229,0.0041703692260654755,0.06752164067398071,0.0440820345556493,0.006079010262469438,0.0357266368768555,0.00864005794527793,0.006190823860089587,0.006161933811446499,0.008088547756445429,0.005141126703371794,0.005682474510555904,0.018522903142356197,0.010364698710666857,0.008907043195318225,0.004857546528878477,0.004898641889611312,0.004456684514742629,0.02271028963798915,0.004212816403923896,0.040158476322591286,0.00995537351907053,0.013547346006438943,0.004684549880425907,0.005317814331751617,0.005541273313523596,0.024340154435964857,0.006015668775932245,0.004701414740773963,0.009091253825564397,0.03327346601840595,0.005804969086703383,0.0058588785813219095,0.005418289463123089,0.010261278427119767,0.0056659188303310685,0.010323861937289815,0.00963602710258976,0.007953252201199495,0.014243895259717088,0.009892386091784505,0.008788955262115808,0.005513464811074377,0.009246973169618103,0.007397428576373444,0.008257889663196872,0.006082833592841555,0.005896637771234688
0.00697242139909625,0.009281930071448586,0.006737441395191457,0.014655515955490668,0.008012955429171891,0.008723060709288332,0.00615404472033471,0.013379471623667158,0.006187762458336344,0.004110180558288654,0.004934340797424654,0.008427150115500492,0.012158356818251188,0.009834232990587869,0.00808552312872187,0.03897996796291137,0.005969715464402326,0.03385524860040124,0.011393631649554726,0.009306664702146233,0.005039886854762749,0.007112115463344632,0.006007235263351341,0.0038187259932792768,0.024778341550076494,0.0045274064755132055,0.005239013304660537,0.012554987527119983,0.01859913573131947,0.007420354115158991,0.016514614459256782,0.0062452749172468595,0.006481503078395146,0.016689198881261285,0.013647187927175721,0.004978589503076177,0.009432105749671448,0.015669897260626897,0.004435362328327646,0.014468357388204076,0.004168852659158017,0.06744279684258402,0.043971241452409535,0.006075323154465037,0.03572776307658049,0.008645252235570451,0.006192941935649361,0.006159669403453746,0.00810236359316863,0.005141795500988483,0.005684435470482106,0.01855416053299613,0.010359654360347447,0.00890271568496452,0.004859276669113883,0.004897066701303291,0.004454198069511792,0.022735225300301108,0.004214534697876616,0.04017631621320862,0.009957615269714878,0.013536736001450495,0.004684986739259987,0.005316011231765597,0.0055443672505426774,0.024337348007212434,0.0060143162866972385,0.004701903005077192,0.00909379062449621,0.033279962422436686,0.005814077354017601,0.005858992263654599,0.005414924958481506,0.01026106026968884,0.00567585416571701,0.010315770830898588,0.009622945110826812,0.007946393338693281,0.01428824667613961,0.009888364425505008,0.008793570670940047,0.005510755931410161,0.00923133009654869,0.007394517330927489,0.008255661962669414,0.006083149607221854,0.005892853934763751
0.006969500338298615,0.009293026006977673,0.006739521256778644,0.014671817459381974,0.008031907325356115,0.008733130039186054,0.006150227604797891,0.013366578894334086,0.006187268326028513,0.004111248316385,0.004937133939809172,0.008426792688264908,0.012158748438438944,0.009835641873531767,0.008083653724922396,0.03894016014823049,0.005966148290299043,0.03384099409723481,0.011413371768815456,0.009306621223122008,0.005046945399310147,0.007114855211251326,0.006008317576198394,0.0038203398460408644,0.024736294352935912,0.004528472559982134,0.00523768427661512,0.012567433500799252,0.018587311390300093,0.007399631879980097,0.016504058651359114,0.006245747704933947,0.006478272133786494,0.016699692903397772,0.013656936537862534,0.004980137050730257,0.009410537345425117,0.015689739258963116,0.004433216245718828,0.01445862687457422,0.004166780484061072,0.06755359573208686,0.04407381977763953,0.006080628723128734,0.035734083402880784,0.008647571679937197,0.006188425218381171,0.006157823465036188,0.008104385603045517,0.005146543110642117,0.005682531878913065,0.018534649004745753,0.010367181302059911,0.008907558574541771,0.004860827501232928,0.004899502451281433,0.0044503701391188435,0.022703610322419732,0.004215086728679778,0.04019597966287027,0.009946888390549705,0.013525537711290234,0.004682960625519498,0.005322627600803384,0.0055271527886555935,0.024311830799872574,0.00602402594940315,0.004702674623706625,0.009088219298422321,0.03321429577175166,0.005808036790077115,0.005861930005581465,0.005414381690383947,0.010262047959644666,0.005675532068859818,0.010309196469525835,0.009608020671022593,0.007937432961686754,0.014257950419907973,0.009881416849844258,0.00879100807791811,0.005518223490144032,0.009258115125163774,0.007392348058804825,0.008257557284841332,0.006081752733102241,0.0059001383831673035
0.006961526378052439,0.009275089685290323,0.006745438312369223,0.014674421996967554,0.008037741992224519,0.008723579617666368,0.006162534724378044,0.013365842332894442,0.00618555874910785,0.004112050494295862,0.0049379820858310875,0.008437584279353587,0.012174816256638864,0.009836915720500201,0.008088440083687589,0.03902244721395617,0.005972070251506619,0.03378439109556656,0.011398978497540919,0.009299616516417279,0.005042534573041088,0.007113522650649301,0.006008114089936282,0.003817817185219657,0.024731572680922215,0.00453318105368328,0.005237762534333752,0.012555972955244916,0.01856133402071187,0.007401674592584813,0.016496253922040068,0.006246627176658537,0.006481240606848756,0.016698836986943744,0.013667961219839138,0.004976460118508514,0.009404163137409731,0.01566013675463721,0.004433092121675152,0.01445254340727304,0.0041747326033538465,0.06753264518683376,0.044056590724315475,0.006078540699158926,0.035737996620854064,0.008631519495159364,0.006183425936230273,0.006162144503520962,0.008086594218791847,0.005140674039437854,0.005683606876652495,0.018533447863912752,0.010367401452878231,0.008909831196114422,0.004857810777703111,0.004897807233445894,0.004441093841789813,0.022712168456781548,0.004210380992112125,0.040182041356251315,0.00995494461184836,0.013549013669452407,0.004677022249462449,0.005318944007016505,0.005531143658000407,0.024302518082500633,0.0060254403789990925,0.004702425974363169,0.009089029103113629,0.033306107377082596,0.005809712707441178,0.005860265182993152,0.005413992276533682,0.010264982224483655,0.005677613898094585,0.010313983681532895,0.009625268302657157,0.007938325809313909,0.014261342004056786,0.009899421684801634,0.008794309984990914,0.005516008928679546,0.009243612721578526,0.007394899833966899,0.008253522964839603,0.006082189216419928,0.005895677267566956
0.006966477066751911,0.009280201985776943,0.006731394964783945,0.014631869834321156,0.008036315080965518,0.008740815563271274,0.006165012755185023,0.01336168925673939,0.006187112044759569,0.004112631002619228,0.004934700356714308,0.008433989219519718,0.012160743129602004,0.009825620193128132,0.008079646144592563,0.03895203379242749,0.005966285483122539,0.0337886486744831,0.011394047991685781,0.009308478604114505,0.005045687425728003,0.007111829780286087,0.00600547513813159,0.003817449200042593,0.024739347261224294,0.004527518500154565,0.005233997015126615,0.012555968248111206,0.018576567318735332,0.007412127016304048,0.0165218954492737,0.006243468021975852,0.00648057110498504,0.016693312742444247,0.013646923577075136,0.004976312130071468,0.009392554898311402,0.015680880719388727,0.0044348905534593586,0.014444476289479771,0.004174247809293118,0.06763201313233139,0.044015274298160635,0.006083316213370096,0.0357406351163751,0.00865159876066792,0.006186150498300716,0.006156515492964178,0.008090700017745036,0.005139286076344696,0.005682339267833966,0.018543922512276195,0.01036258183956561,0.008901952597069726,0.004858404912552007,0.004900320445043432,0.004449883774864857,0.022729147463178532,0.004216412277622172,0.04013361013561246,0.009958846977910768,0.01352994221028015,0.004682798188691661,0.00531585139071709,0.005538050497794546,0.024344597963657073,0.006022619754477187,0.0047022292646183034,0.009089611905696314,0.03333232522067606,0.005809138692004822,0.005860123729588958,0.005413242431210599,0.010279954581272094,0.005681911356158081,0.01032976716689744,0.009630373843903339,0.00794176725099076,0.014246147663185042,0.009882687196136478,0.008796505252229319,0.005511055956192973,0.009251027486381479,0.0073910435466901184,0.00824273003384636,0.006083144322421829,0.005885227729258123
0.006970296540181479,0.00929179051354791,0.006739615899437325,0.014649216504578039,0.008025257917737151,0.008723157263252101,0.006167244092389065,0.013386014883697693,0.006188595181360887,0.004112026512126471,0.004935778980043149,0.008426239346244408,0.012169150022566145,0.009832486366189322,0.00808424995602448,0.039018303480854305,0.005964214999819384,0.033787232030830276,0.011410744641422612,0.00929777342789374,0.005038696456878779,0.007112972641950344,0.00600579514631237,0.0038244571671911505,0.024714648811159732,0.004525255347182173,0.005240456930953952,0.012559535169038792,0.018571241290667118,0.007401209865227911,0.01650835283363891,0.0062451164204627135,0.006477058143212118,0.016718701154979865,0.013672501992737575,0.004978013965306704,0.009380754109614413,0.015669222468661703,0.004432202314032541,0.014478660624365529,0.0041729192547318075,0.06759473985811595,0.043949510500471606,0.006074150507040273,0.03574447133996312,0.008646128796985154,0.006191557592096078,0.006160664022678111,0.008089617305605812,0.005139216419861245,0.005681383807844295,0.018525343130958837,0.010378652898404278,0.008906666732575825,0.004861218325019545,0.004898807335969999,0.004448154481982687,0.022671133250228213,0.004215499774356845,0.04021956017992725,0.009965834730865517,0.013539007881917756,0.004685375187416639,0.005317562313911045,0.005541773297909432,0.02437803652570384,0.006023147039137052,0.004702463382605212,0.009091631864958311,0.03327729035199562,0.00581075838617833,0.005860304484210133,0.0054171604215648705,0.010253223621509863,0.005679049720479547,0.0102765756215832,0.009630584569805102,0.007947370991385821,0.014239820316139032,0.009889470321397734,0.008794451061428595,0.0055197165156231805,0.009243378497516013,0.007385527057636554,0.008251348634111378,0.006082638295362265,0.005892861784738825
0.00696936758577507,0.009288892915440283,0.0067386351652874025,0.014643324381371323,0.008033786276313725,0.008726584991913679,0.006154267486301096,0.013362854824985997,0.006185142727126124,0.004111435846096187,0.004936794665201144,0.008427466322071241,0.012160984649975786,0.009836928416759603,0.008086304347874084,0.03892896801029871,0.005960880991829825,0.03384148523095109,0.011423986697000057,0.009298051430255694,0.005039652760519215,0.00711303767322945,0.006010351964131703,0.0038180994289235813,0.024747186685786772,0.004530119953199518,0.005232653215537572,0.012566686810441171,0.018579673963058457,0.007414486649611607,0.01651326034825618,0.0062496639334098285,0.006481658745485466,0.01669844906881901,0.013657063855501134,0.004979198628166709,0.009405758444419359,0.0156700364478637,0.004433079097161068,0.014454385927553225,0.004172800237478735,0.06755235154216598,0.04405592190392489,0.00607897339081696,0.035735834397331516,0.008644414169817387,0.006185880835619184,0.006156606975511301,0.008100161061415683,0.005140869207986165,0.005682650044703034,0.018524079543958957,0.010357556306690654,0.008896175574643794,0.004860684009303987,0.004896790731281304,0.004450630066801539,0.022735648681244083,0.004212320468004783,0.04019744373426541,0.009966948052386189,0.013548421748580916,0.004686404821495033,0.005324482003595519,0.005536956874232077,0.02430941989773036,0.006018431605575714,0.004700547268750607,0.009096071715707407,0.03326106574403602,0.005806231414491058,0.0058600430546324085,0.0054161239110658834,0.01024946051415194,0.005676740941397824,0.010296189122480969,0.009611777562471288,0.007952270172264544,0.014274654489973629,0.009885236644381887,0.008795880822890132,0.005512238440761143,0.009240540151950617,0.0073980794179957276,0.00825467967432117,0.006082297541781233,0.005890366793972752
0.006965991422896293,0.009271407433398873,0.006731054211615158,0.014646418718295785,0.008027507300343706,0.008731048781446153,0.006159623426896664,0.013368860665284666,0.006189435875900296,0.004111946251891421,0.004934362437932018,0.008419305981116405,0.012158579972671932,0.009822257714292505,0.008078018854321583,0.0389193656030016,0.005967491085203396,0.03383378986998613,0.011406172830826303,0.009295661862811028,0.005044410000115874,0.007107647237925963,0.00600750809625779,0.003817741821924546,0.024764025892112247,0.004528004078643054,0.00523343702189808,0.012555456781199454,0.018588318715827907,0.007416466534322837,0.01654887147284697,0.006236785709357707,0.0064795405274208,0.01668598624447462,0.013653873490486046,0.004977230456348833,0.009415826556510238,0.015664957178340204,0.004431891608131076,0.014472129931315327,0.0041693526979872135,0.06755659978634455,0.04401911294177973,0.00607663197884071,0.035725770928635145,0.008639838219051602,0.006182207016050316,0.006158796167917929,0.00809116941868839,0.005141672669012692,0.005683360852017136,0.018552027550719302,0.010376385896042908,0.008910759824284813,0.0048567608941338224,0.004895681284692553,0.0044535565853707024,0.02273118666004724,0.004209978650354119,0.04015614148193741,0.009958674593240456,0.013518548069492774,0.004680134893041795,0.005320339649096434,0.005538961779259116,0.024350507554408502,0.006021444596378992,0.004703061242541778,0.009080554442745695,0.033330393197925676,0.0058080627909370686,0.0058585692986017155,0.005414300548239515,0.010259391972212033,0.005669355009954959,0.01030505972142044,0.009631576554609651,0.007952346874969662,0.014279534980715948,0.00989914417296716,0.008790050783785423,0.005517761858869453,0.00923609912911025,0.007390313511668499,0.0082525215104767,0.006082685807095858,0.005895204193312663
0.00697010028261798,0.009285504633002161,0.0067305463230978085,0.014642748378810074,0.008029681104095913,0.008732895839320602,0.006162535368498794,0.01335623186918696,0.006186989919629894,0.004119003483868647,0.004934485441713004,0.00843310047354385,0.01216553682141181,0.009834568316122236,0.008077539867084411,0.03901871876037328,0.005975549902915922,0.033841575092957495,0.011424105836731811,0.009306068639949611,0.005042283961326953,0.007107203841979204,0.006006577008263982,0.0038190124033044667,0.024743006332362483,0.0045266307756736636,0.0052364305116432254,0.012555462317095041,0.01859529608690259,0.0074098549764622865,0.01650453383028458,0.006246105846001781,0.006481497700851626,0.016736910652873558,0.013655731352935177,0.004978055290445042,0.009412868112709359,0.015672409825479443,0.004433830711639303,0.01446548485604215,0.004172687231944357,0.06741339345961703,0.04402919604204529,0.0060745549053029075,0.035738424350923455,0.008654280998590917,0.006182479269455575,0.0061651457772436335,0.008076570374790728,0.005141837178499257,0.005682460383493906,0.01853962329384952,0.010368798315821895,0.008898777889354675,0.004859851663734976,0.004899805868043077,0.004453067704273593,0.0226678989935234,0.004212223174618893,0.04018033842065475,0.009962668319820298,0.013548662563062466,0.004683904942451441,0.00532441093205591,0.0055378659893757795,0.024366159919309065,0.006020795750553601,0.004701997927924913,0.009088443013639043,0.03324901447945269,0.005810026489056319,0.0058568542071719435,0.005413728877562316,0.010248563892782545,0.005678341008680368,0.010313282295889613,0.009624668695822297,0.007956085448974696,0.014279913127871725,0.00988542038615489,0.008795262763980438,0.00551662152385479,0.009255789951639889,0.00738884452260787,0.008251900798588918,0.006081065838326588,0.00589161804834603
